FECHA_CORTE;CODIGO_UNICO;SECTOR;OPMI;UF;UEI;UBIGEO;DEPRTAMENTO;PROVINCIA;FUNCION;TIPO_DE_INVERSION;NOMBRE_DE_INVERSION;COSTO_ACTUALIZADO;DEVENGADO_ACUMULADO_AL_31_DIC_2021);PIM_2022;MONTO_ANO_2022;MONTO_ANO_2023;MONTO_ANO_2024;MONTO_ANO_2025
20/10/2022;2456853;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE RECURSOS NATURALES Y GESTION DEL MEDIO AMBIENTE;150200;LIMA;BARRANCA;ORDEN PUBLICO Y SEGURIDAD;INVERSIONES IOARR;"ADQUISICION DE CAMIONETA, MOTOCICLETA, CAMARAS DE SEGURIDAD, EQUIPO PARA PROTECCION Y MOBILIARIO; EN EL(LA) MUNICIPALIDADES DE LOS DISTRITOS DE LA PROVINCIA DE BARRANCA DISTRITO DE BARRANCA, PROVINCIA BARRANCA, DEPARTAMENTO LIMA";2609278;1543235;1066043;1066043;0;0;0
20/10/2022;2245361;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE PACARAN;GERENCIA SUB REGIONAL LIMA SUR;150500;LIMA;CAÑETE;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA I.E..P. SANTIAGO ANTUNEZ DE MAYOLO, DISTRITO DE PACARAN - CANETE - LIMA;6577751;96243;25000;300000;335483;3000000;3121024
20/10/2022;2402728;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;151000;LIMA;YAUYOS;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA PARA RIEGO DEL CANAL URCOS QUINCHES CENTRO POBLADO DE QUINCHES - DISTRITO DE QUINCHES - PROVINCIA DE YAUYOS - REGIÓN LIMA;19290108;2549848;3285000;3000000;4927330;4000000;4812931
20/10/2022;2115293;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150700;LIMA;HUAROCHIRI;ENERGIA;PROYECTO DE INVERSION;ELECTRIFICACIÓN DEL CENTRO POBLADO ANEXO MARACHANCA,  DISTRITO DE MATUCANA - HUAROCHIRI;898669;868669;30000;114465;0;0;0
20/10/2022;2321692;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE MALA;GERENCIA SUB REGIONAL LIMA SUR;150500;LIMA;CAÑETE;SANEAMIENTO;PROYECTO DE INVERSION;AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN EL CENTRO POBLADO SAN MARCOS DE LA AGUADA, DISTRITO DE MALA - CANETE - LIMA;14165170;4338917;1305037;6543815;3327832;3000000;2193384
20/10/2022;2223388;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE QUILMANA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150500;LIMA;CAÑETE;SALUD;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS DEL CENTRO DE SALUD DE QUILMANA DEL, DISTRITO DE QUILMANA - CANETE - LIMA;21670629;11329164;9727056;2716328;7541993;0;0
20/10/2022;2515200;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO SOCIAL;150700;LIMA;HUAROCHIRI;SALUD;PROYECTO DE INVERSION;"CONSTRUCCION DE CENTRAL DE OXIGENO; ADQUISICION DE PLANTA GENERADORA DE OXIGENO MEDICINAL Y EQUIPO GENERADOR DE ENERGIA; EN EL(LA) EESS PEDRO ABRAHAN LOPEZ GUILLEN - SAN ANTONIO  DISTRITO DE SAN ANTONIO, PROVINCIA HUAROCHIRI, DEPARTAMENTO LIMA";2027000;1768889;8000;0;250111;0;0
20/10/2022;2312265;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150800;LIMA;HUAURA;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE EDUCACION DEL NIVEL INICIAL EN LA I.E. BEATO SANTISIMO MARTIN DEL CENTRO POBLADO LA VILLA, DISTRITO VEGUETA, PROVINCIA HUAURA, REGION LIMA;2855422;103500;3029617;2593123;0;15000;0
20/10/2022;2347457;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150500;LIMA;CAÑETE;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS EN LA I.E. N°20178 SANTA ROSA DE LIMA , - DISTRITO DE QUILMANA - PROVINCIA DE CAÑETE - REGIÓN LIMA;14990470;276923;0;0;36800;5000000;5000000
20/10/2022;2461806;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO SOCIAL;150000;LIMA;MULTIPROVINCIAL;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DE LAS METODOLOGÍAS DIDÁCTICAS Y EL APRENDIZAJE MEDIANTE LA IMPLEMENTACIÓN DE HERRAMIENTAS TECNOLÓGICAS EN LAS 9 PROVINCIAS DEL DEPARTAMENTO DE LIMA;78876134;13332957;19702057;15331013;19000000;10000000;10000000
20/10/2022;2241844;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD PROVINCIAL DE CAÑETE - SAN VICENTE DE CAÑETE;GERENCIA REGIONAL DE INFRAESTRUCTURA;150500;LIMA;CAÑETE;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LA INSTITUCION EDUCATIVA N 20194 JESUS DIVINO MAESTRO EN LA LOCALIDAD DE SANTA CRUZ DE FLORES, DISTRITO SANTA CRUZ DE FLORES, PROVINCIA DE CANETE - LIMA;11604507;300566;0;11303941;0;300000;5000000
20/10/2022;2300253;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA SUB REGIONAL LIMA SUR;151000;LIMA;YAUYOS;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA INSTITUCION EDUCATIVA N 20746 SAN BARTOLOME, EN LA LOCALIDAD DE TUPE, DISTRITO DE TUPE, PROVINCIA DE YAUYOS-LIMA;2807320;1178477;1628843;698557;0;0;0
20/10/2022;2455526;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO SOCIAL;150600;LIMA;HUARAL;EDUCACION;INVERSIONES IOARR;"ADQUISICION DE EQUIPOS DE LABORATORIO; EN EL(LA) INSTITUTO EDUCACION SUPERIOR TECNOLOGICO PUBLICO HUANDO  DISTRITO DE HUARAL, PROVINCIA HUARAL, DEPARTAMENTO LIMA";527244;144927;382228;303460;0;0;0
20/10/2022;2106383;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150900;LIMA;OYON;AGROPECUARIA;PROYECTO DE INVERSION;CONSTRUCCION DE LA MICROPRESA CUNCUSHPATA DE CALPA, DISTRITO DE COCHAMARCA DE LA PROVINCIA OYON, REGION LIMA;8466992;4132167;3096841;1087312;1214809;0;0
20/10/2022;2242998;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE ANDAJES;DIRECCION REGIONAL DE AGRICULTURA;150900;LIMA;OYON;AGROPECUARIA;PROYECTO DE INVERSION;CREACION DEL SISTEMA DE RIEGO EN EL SECTOR QUICHUA PISUPAMPA, DISTRITO DE ANDAJES - OYON - LIMA;10034062;2272898;1474170;1500000;3000000;3261164;0
20/10/2022;2092274;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150400;LIMA;CANTA;AGROPECUARIA;PROYECTO DE INVERSION;AMPLIACION DE LA CAPACIDAD DE ALMACENAMIENTO DE LA LAGUNA CHUCHON;20121360;14864110;4432062;2982349;795642;0;0
20/10/2022;2251772;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD PROVINCIAL DE CAJATAMBO;DIRECCION REGIONAL DE AGRICULTURA;150300;LIMA;CAJATAMBO;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO EN EL SECTOR PUSGOJ, PISACWAIN, LAQUIAR, SHIMPUM, PUCROC Y AYSHA, DISTRITO DE CAJATAMBO, PROVINCIA DE CAJATAMBO - LIMA;8148947;6975337;59920;1087312;1113611;0;0
20/10/2022;2143462;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD PROVINCIAL DE HUARAL;GERENCIA REGIONAL DE INFRAESTRUCTURA;150600;LIMA;HUARAL;EDUCACION;PROYECTO DE INVERSION;REHABILITACION Y MEJORAMIENTO DE LA I.E. DE NIVEL SECUNDARIO NUESTRA SEÑORA DEL CARMEN,  DISTRITO DE HUARAL, PROVINCIA DE HUARAL - LIMA;4411703;3966230;0;445473;0;0;0
20/10/2022;2430098;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150500;LIMA;CAÑETE;ORDEN PUBLICO Y SEGURIDAD;PROYECTO DE INVERSION;CREACION E IMPLEMENTACIÓN DE MEDIDAS DE PROTECCIÓN Y DE PREVENCIÓN PARA EL CONTROL DE DESBORDES E INUNDACIONES DEL RIO CAÑETE: TRAMO, PUENTE SOCSI- PUENTE SAN JERÓNIMO, EN LOS DISTRITOS DE LUNAHUANA, PACARAN Y ZUÑIGA DE LA  PROVINCIA DE CAÑETE - DEPARTAMENTO DE LIMA;25545624;22739892;1123807;1123807;535284;951618;0
20/10/2022;2453152;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE HUAURA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150800;LIMA;HUAURA;TRANSPORTE;PROYECTO DE INVERSION;CREACION DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS CALLES LOS PRÓCERES Y JULIO C. TELLO EN LA LOCALIDAD DE HUAURA DEL DISTRITO DE HUAURA - PROVINCIA DE HUAURA - DEPARTAMENTO DE LIMA;1684182;1140560;543623;543623;543622;0;0
20/10/2022;2250677;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150800;LIMA;HUAURA;PESCA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE SEGUIMIENTO, CONTROL Y VIGILANCIA DE LA PESCA ARTESANAL EN EL AMBITO DEL GOBIERNO REGIONAL DE LIMA;1836389;1112045;724345;420095;0;0;0
20/10/2022;2058936;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150400;LIMA;CANTA;SANEAMIENTO;PROYECTO DE INVERSION;MEJORAMIENTO Y REHABILITACION DEL AGUA POTABLE Y ALCANTARILLADO DE LA CIUDAD DE CANTA - PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES - CANTA - LIMA;8475530;6074558;2385974;2043153;0;5998;0
20/10/2022;2349398;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150800;LIMA;HUAURA;SALUD;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SALUD DEL ESTABLECIMIENTO DE SALUD HUAURA DISTRITO DE HUAURA - PROVINCIA DE HUAURA - REGIÓN LIMA;47175604;437638;0;0;1000000;5000000;5000000
20/10/2022;2413396;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO SOCIAL;150400;LIMA;CANTA;SALUD;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL CENTRO DE SALUD CANTA,  DISTRITO DE CANTA - PROVINCIA DE CANTA - DEPARTAMENTO DE LIMA;44879603;272222;0;0;867704;5000000;5000000
20/10/2022;2111052;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150800;LIMA;HUAURA;SALUD;PROYECTO DE INVERSION;MEJORAMIENTO DE LA CAPACIDAD RESOLUTIVA MATERNO INFANTIL DEL CENTRO DE SALUD HUALMAY MICRORRED HUALMAY – RED DE SALUD HUAURA OYÓN;3977312;3085716;0;0;891595;1;0
20/10/2022;2159744;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150600;LIMA;HUARAL;SALUD;PROYECTO DE INVERSION;MEJORAMIENTO DE LA CAPACIDAD RESOLUTIVA DE LOS SERVICIOS DE SALUD DEL CENTRO DE SALUD ACOS - RED DE SALUD HUARAL;8143229;82488;0;0;299999;4000000;3760742
20/10/2022;2202389;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD PROVINCIAL DE HUAURA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150800;LIMA;HUAURA;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA I.E. N 654 NIVEL INICIAL E I.E. N 21014 NIVEL PRIMARIA Y SECUNDARIA DEL C.P DON ALBERTO- IRRIGACION SANTA ROSA DEL DISTRITO DE SAYAN, PROVINCIA DE HUAURA - LIMA;15296847;71048;0;0;2678983;5000000;5000000
20/10/2022;2239769;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE CHANCAY;GERENCIA REGIONAL DE INFRAESTRUCTURA;150600;LIMA;HUARAL;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO INTEGRAL EN LA INSTITUCION EDUCATIVA 21008 LUIS ALBERTO DE CASAS ARRIZ DE CHANCAY, DISTRITO DE CHANCAY - HUARAL - LIMA;7275247;30000;0;0;0;200000;5000000
20/10/2022;2407135;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150400;LIMA;CANTA;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO EN LA I.E. N° 21004  DISTRITO DE CANTA - PROVINCIA DE CANTA - DEPARTAMENTO DE LIMA;12173598;71089;0;0;36800;5000000;5000000
20/10/2022;2549283;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150800;LIMA;HUAURA;EDUCACION;INVERSIONES IOARR;"RENOVACION DE CERCO PERIMETRICO Y LOSA; CONSTRUCCION DE COBERTURA; EN EL(LA) IE 20827 MERCEDES INDACOCHEA LOZANO - HUACHO  DISTRITO DE HUACHO, PROVINCIA HUAURA, DEPARTAMENTO LIMA";1061716;0;1051717;1061716;0;0;0
20/10/2022;2264710;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150400;LIMA;CANTA;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION SECUNDARIA DE LA I.E.E. AGROPECUARIA INDUSTRIAL N 09-CANTA, DISTRITO DE CANTA, PROVINCIA DE CANTA-REGION LIMA;2870732;82352;0;0;160000;2628380;0
20/10/2022;2338999;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150500;LIMA;CAÑETE;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO DEL NIVEL SECUNDARIO DE LA I.E. NUESTRA SEÑORA DEL CARMEN DEL  DISTRITO DE IMPERIAL - PROVINCIA DE CAÑETE - DEPARTAMENTO DE LIMA;21307198;244380;97520;97520;200000;5000000;5000000
20/10/2022;2331863;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150200;LIMA;BARRANCA;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS EDUCATIVOS DEL NIVEL SECUNDARIO DE LA INSTITUCIÓN EDUCATIVA FRANCISCO VIDAL LAOS - DISTRITO DE SUPE -PROVINCIA BARRANCA - REGION LIMA;32726392;306807;0;0;1500000;5000000;5000000
20/10/2022;2338808;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO SOCIAL;150800;LIMA;HUAURA;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA I.E. CORONEL PEDRO PORTILLO SILVA, NIVEL SECUNDARIA DEL DISTRITO DE HUAURA - PROVINCIA DE HUAURA - LIMA;5292732;44500;0;0;250000;4998232;0
20/10/2022;2335548;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA SUB REGIONAL LIMA SUR;150500;LIMA;CAÑETE;EDUCACION;PROYECTO DE INVERSION;MEJORAMIENTO, AMPLIACION DEL SERVICIO EDUCATIVO DE NIVEL PRIMARIA Y SECUNDARIA I.E.P. N 20165 NUESTRA SEÑORA DE LOURDES, DISTRITO DE NUEVO IMPERIAL, PROVINCIA DE CAÑETE, REGION LIMA;5874673;153579;5721093;1396712;0;0;0
20/10/2022;2164167;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150200;LIMA;BARRANCA;EDUCACION;PROYECTO DE INVERSION;AMPLIACION DE LOS SERVICIOS DE LA ESCUELA TECNICA DE PARAMONGA, DISTRITO DE PARAMONGA - BARRANCA - LIMA;4676822;73515;0;0;190000;4413307;0
20/10/2022;2549081;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO SOCIAL;150600;LIMA;HUARAL;EDUCACION;INVERSIONES IOARR;"ADQUISICION DE EQUIPAMIENTO DE LABORATORIO; EN EL(LA) INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PUBLICO CHANCAY  DISTRITO DE CHANCAY, PROVINCIA HUARAL, DEPARTAMENTO LIMA";425110;0;425110;5000;0;0;0
20/10/2022;2131310;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE TRANSPORTE Y COMUNICACIONES;150700;LIMA;HUAROCHIRI;TRANSPORTE;PROYECTO DE INVERSION;MEJORAMIENTO DE LA CARRETERA ESCOMARCA - PUENTE CANYACA - HUAROCHIRÍ - SANGALLAYA, PROVINCIA DE HUAROCHIRI, REGION LIMA;5664014;3296899;397880;397880;1969235;1;0
20/10/2022;2078611;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE TRANSPORTE Y COMUNICACIONES;150700;LIMA;HUAROCHIRI;TRANSPORTE;PROYECTO DE INVERSION;REHABILITACION Y MEJORAMIENTO DE LA TROCHA CARROZABLE-EMPALME CARRETERA PENETRACION-22 COCACHACRA-SANTIAGO DE TUNA-TUPICOCHA-SAN DAMIAN-SINACANCHA-LAHUAYTAMBO-EMPALME CARRETERA-115;4545844;121445;0;0;4424399;0;0
20/10/2022;2492443;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE TRANSPORTE Y COMUNICACIONES;150600;LIMA;HUARAL;TRANSPORTE;PROYECTO DE INVERSION;"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL DE LA CARRETERA DEPARTAMENTAL LM 109; TRAMO EMP. PE-20C (PTE. AÑASTAMAYO) - HUAYOPAMPA - LA PERLA - HUANDARO - SUMBILCA, EN LOS DISTRITOS DE ATAVILLOS BAJO Y SUMBILCA DE LA  PROVINCIA DE HUARAL - DEPARTAMENTO DE LIMA";31414984;440959;15398681;20678649;10295375;0;0
20/10/2022;2334940;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE VEGUETA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150800;LIMA;HUAURA;SANEAMIENTO;PROYECTO DE INVERSION;CREACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO RURAL EN EL CENTRO POBLADO GUADALUPE, DISTRITO DE VEGUETA - HUAURA - LIMA;3465814;71425;3379026;3135433;0;0;0
20/10/2022;2533795;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150000;LIMA;MULTIPROVINCIAL;TRANSPORTE;PROYECTO DE INVERSION;RECUPERACION DEL SERVICIO DE TRANSITABILIDAD DE LOS CAMINOS VECINALES DE 4 PROVINCIAS DEL DEPARTAMENTO DE LIMA;5183163;0;2365372;871171;2311992;2000050;0
20/10/2022;2482109;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150800;LIMA;HUAURA;TRANSPORTE;PROYECTO DE INVERSION;MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DEL CIRCUITO BICENTENARIO DE LA INDEPENDENCIA EN 5 DISTRITOS DE LA PROVINCIA DE HUAURA - DEPARTAMENTO DE LIMA;115471572;2222324;4570819;4570819;15363145;10000000;10000000
20/10/2022;2491303;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE TRANSPORTE Y COMUNICACIONES;150600;LIMA;HUARAL;TRANSPORTE;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL DE LA TROCHA CARROZABLE  DEL TRAMO EMP-LM 109 (CAPIA) - MOLINO - RAUMA DEL DISTRITO DE SUMBILCA - PROVINCIA DE HUARAL - DEPARTAMENTO DE LIMA;5928143;484281;1549474;4000000;3894388;0;0
20/10/2022;2078370;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE INFRAESTRUCTURA;150700;LIMA;HUAROCHIRI;TRANSPORTE;PROYECTO DE INVERSION;MEJORAMIENTO DE LA CARRETERA SANTA EULALIA,LARAOS-ACOBAMBA;5165586;3186603;300000;300000;1678983;1;0
20/10/2022;2238089;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE COCHAMARCA;DIRECCION REGIONAL DE AGRICULTURA;150900;LIMA;OYON;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DE LA  LAGUNA SIWINCOCHA, DISTRITO DE COCHAMARCA - OYON - LIMA;6422390;90000;0;0;0;200000;6132390
20/10/2022;2202676;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD DISTRITAL DE CHANCAY;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150600;LIMA;HUARAL;PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA;PROYECTO DE INVERSION;MEJORAMIENTO DE LAS CAPACIDADES TECNICO - PRODUCTIVAS DE LA ASOCIACION DE PESCADORES ARTESANALES DE RIVERA DE CHANCAY VIRGEN DE LA COVADONGA, DISTRITO DE CHANCAY - HUARAL - LIMA;315529;6500;309029;315529;0;0;0
20/10/2022;2308669;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;MUNICIPALIDAD PROVINCIAL DE CAJATAMBO;DIRECCION REGIONAL DE AGRICULTURA;150300;LIMA;CAJATAMBO;AGROPECUARIA;PROYECTO DE INVERSION;INSTALACION DEL SISTEMA DE RIEGO TECNIFICADO EN LOS SECTORES DE: ANDAHUAYLAS, HUATANAY, LA FLORIDA Y TAMBOMARCA, DISTRITO DE CAJATAMBO, PROVINCIA DE CAJATAMBO - LIMA;3585725;0;0;0;3585725;0;0
20/10/2022;2339736;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150300;LIMA;CAJATAMBO;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO DE LA LAGUNA CHURA EN LOS ANEXOS AHUAS, VIRUNHUAYRA Y RAJANYA DEL DISTRITO DE GORGOR, Y EN LOS ANEXOS QUILLAN Y ANTACOCHA DEL DISTRITO DE MANAS, PROVINCIA CAJATAMBO, REGIÓN LIMA;12817739;508304;0;0;500000;6000000;5809435
20/10/2022;2550000;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;GERENCIA REGIONAL DE DESARROLLO ECONOMICO;150600;LIMA;HUARAL;AGROPECUARIA;PROYECTO DE INVERSION;MEJORAMIENTO DEL SISTEMA DE RIEGO   HUANCHUY,  EN EL CENTRO POBLADO PACAYBAMBA,  DISTRITO DE SUMBILCA - PROVINCIA DE HUARAL - DEPARTAMENTO DE LIMA;93171;0;93172;93171;0;0;0
20/10/2022;2337686;GOBIERNOS REGIONALES;OPMI DEL GOBIERNO REGIONAL LIMA;GOBIERNO REGIONAL LIMA;DIRECCION REGIONAL DE AGRICULTURA;150400;LIMA;CANTA;AGROPECUARIA;PROYECTO DE INVERSION;CONSTRUCCION DE LA REPRESA DE CHUPACOCHA DEL DISTRITO Y PROVINCIA CANTA, REGION LIMA;16117459;317952;0;0;500000;5000000;5000000
